index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
19400.0,61,7,253101,14,10,2,5,4,1,1,0,0,20,22,0
19401.0,30,6,20098,15,11,1,9,4,1,1,0,0,40,22,0
19402.0,31,0,196227,11,9,0,7,4,1,1,0,0,40,22,0
19403.0,21,0,175374,11,9,3,10,3,1,0,0,0,40,22,0
19404.0,50,0,234037,11,9,6,9,0,1,0,0,0,58,22,0
19405.0,47,0,341762,11,9,3,10,4,1,0,0,0,33,22,0
19406.0,20,0,174714,11,9,3,14,3,1,0,0,0,40,22,0
19407.0,23,0,222835,7,13,3,7,3,1,1,0,0,30,22,0
19408.0,46,0,251786,1,2,0,7,4,1,1,0,0,40,31,0
19409.0,20,0,164219,11,9,3,14,3,1,0,0,0,45,22,0
19410.0,33,0,251120,7,13,6,5,0,1,0,7688,0,50,22,1
19411.0,30,0,236993,14,10,3,10,1,1,1,0,0,30,22,0
19412.0,43,4,105896,14,10,1,1,1,1,1,0,0,40,22,0
19413.0,23,0,211527,14,10,3,14,3,1,0,0,0,60,22,0
19414.0,34,0,317809,7,13,6,4,0,1,0,0,0,50,39,1
19415.0,25,0,185287,14,10,3,10,4,1,0,0,0,40,22,0
19416.0,50,0,31014,11,9,6,2,5,1,1,0,0,40,22,1
19417.0,44,0,151985,0,14,6,4,5,1,1,0,0,24,22,1
19418.0,26,0,89389,14,10,1,2,4,1,1,0,0,40,22,0
19419.0,35,0,406051,13,16,3,2,4,1,1,0,0,80,22,1
19420.0,48,6,171986,11,9,1,2,4,1,0,0,0,15,22,0
19421.0,26,0,167848,11,9,3,9,4,3,0,0,0,40,22,0
19422.0,41,4,213019,0,14,1,2,1,1,1,0,0,40,22,0
19423.0,25,0,211424,7,13,3,7,3,1,0,0,0,40,22,0
19424.0,33,0,168981,15,11,3,2,1,1,1,0,0,55,22,0
19425.0,24,0,122348,7,13,6,4,5,1,1,0,0,40,22,0
19426.0,31,0,139753,7,13,4,10,4,1,1,0,0,40,22,0
19427.0,24,4,176178,12,12,3,2,3,1,1,0,0,2,22,0
19428.0,41,0,145220,4,5,3,3,1,1,1,0,0,40,29,0
19429.0,38,4,188612,14,10,6,12,0,1,0,0,0,45,22,0
19430.0,19,0,445728,11,9,3,12,4,1,0,0,0,40,22,0
19431.0,19,0,318002,11,9,3,10,3,1,0,0,0,40,22,0
19432.0,24,0,235722,11,9,3,7,4,1,0,0,0,40,22,0
19433.0,59,5,367984,7,13,6,6,0,1,0,0,0,40,22,0
19434.0,67,0,212705,0,14,4,4,4,1,0,0,0,55,22,1
19435.0,49,0,411273,8,6,1,9,4,3,0,0,0,40,22,0
19436.0,35,0,103986,15,11,6,13,0,1,0,0,0,40,22,1
19437.0,44,0,203761,14,10,6,4,0,1,0,0,0,45,22,1
19438.0,58,5,266792,14,10,6,6,0,1,0,99999,0,40,22,1
19439.0,22,0,116800,12,12,3,1,3,1,0,0,0,60,22,0
19440.0,21,3,99199,14,10,3,4,3,1,0,0,0,10,22,0
19441.0,50,0,162327,14,10,6,14,0,1,0,0,0,50,22,0
19442.0,44,4,100479,12,12,6,2,0,1,0,0,0,48,22,0
19443.0,36,4,32587,14,10,6,10,0,0,0,0,0,40,22,0
19444.0,30,8,321990,14,10,6,10,0,1,0,7298,0,48,15,1
19445.0,52,0,108914,11,9,6,5,0,1,0,0,0,40,22,1
19446.0,35,6,61343,11,9,6,12,0,1,0,0,0,90,22,0
19447.0,48,4,81154,15,11,3,1,1,1,0,0,0,48,22,0
19448.0,23,0,162945,11,9,6,5,0,1,0,0,2377,40,22,0
19449.0,37,0,225504,0,14,3,5,4,1,0,0,0,50,22,0
19450.0,44,7,191712,0,14,6,2,0,1,0,0,2415,55,22,1
19451.0,44,0,176063,11,9,6,0,0,1,0,0,0,50,22,1
19452.0,36,0,198587,7,13,1,2,4,1,0,0,0,40,22,0
19453.0,26,3,34965,14,10,6,4,0,1,0,0,0,12,22,0
19454.0,31,7,467108,7,13,3,2,4,1,0,0,0,45,22,1
19455.0,23,5,263899,11,9,3,6,3,3,0,0,0,12,3,0
19456.0,29,0,204984,11,9,6,12,0,1,0,0,0,50,22,0
19457.0,53,0,217568,11,9,2,12,1,3,1,0,0,40,22,0
19458.0,52,0,48343,15,11,6,4,0,1,0,0,0,40,22,0
19459.0,55,0,193130,11,9,6,14,0,1,0,0,1887,40,22,1
19460.0,31,0,253354,8,6,6,5,0,1,0,0,0,40,22,0
19461.0,19,5,258026,11,9,3,6,4,1,1,0,0,16,22,0
19462.0,64,5,211360,11,9,2,6,4,1,1,0,0,30,22,0
19463.0,55,0,191367,11,9,6,5,0,1,0,0,0,40,22,0
19464.0,48,0,148995,0,14,6,2,0,1,0,0,0,55,22,1
19465.0,20,0,123901,11,9,3,12,3,1,1,0,0,40,22,0
19466.0,50,4,117496,11,9,6,10,5,1,1,7298,0,30,22,1
19467.0,45,7,32356,7,13,6,4,0,1,0,0,0,51,22,0
19468.0,17,0,206506,8,6,3,14,2,1,0,0,0,10,40,0
19469.0,38,0,218729,11,9,1,7,4,1,1,0,0,25,22,0
19470.0,43,0,52498,11,9,1,4,1,1,1,0,0,40,22,1
19471.0,22,0,136767,11,9,6,12,0,1,0,0,0,30,22,0
19472.0,63,0,219540,11,9,1,12,4,1,1,0,0,40,22,0
19473.0,36,0,114059,7,13,6,4,0,1,0,0,0,45,22,0
19474.0,56,0,247337,7,13,6,2,0,1,0,0,0,50,22,1
19475.0,43,3,310969,10,15,6,2,0,3,0,0,0,40,22,0
19476.0,41,0,171546,7,13,6,13,0,1,0,0,0,45,22,1
19477.0,41,0,217455,11,9,1,10,1,1,1,0,0,40,22,0
19478.0,36,0,410489,7,13,1,2,4,1,0,0,0,45,22,0
19479.0,59,0,146391,13,16,6,2,0,1,0,0,0,50,22,1
19480.0,46,4,165484,12,12,6,4,0,1,0,0,0,44,22,1
19481.0,23,0,184271,7,13,3,2,4,1,1,0,0,36,22,0
19482.0,46,6,231347,14,10,0,2,4,1,0,0,0,20,22,0
19483.0,53,0,95469,7,13,6,10,0,1,0,0,1902,40,22,1
19484.0,47,0,244025,11,9,3,9,1,0,0,0,0,56,23,0
19485.0,46,8,46537,0,14,3,2,4,1,1,0,0,40,22,0
19486.0,47,0,205730,11,9,6,12,0,1,0,0,0,56,22,1
19487.0,29,0,383745,11,9,6,9,0,1,0,0,1887,30,22,1
19488.0,32,0,328199,15,11,1,4,1,1,1,0,0,40,22,0
19489.0,90,0,84553,11,9,6,9,0,1,0,0,0,40,22,0
19490.0,63,0,221072,7,13,6,12,0,1,0,0,0,49,39,0
19491.0,23,0,123983,15,11,3,2,3,4,0,0,0,40,22,0
19492.0,76,5,191024,7,13,6,6,0,1,0,0,0,30,22,0
19493.0,23,0,167868,15,11,3,10,4,1,1,0,0,40,22,0
19494.0,44,0,225879,14,10,6,10,5,2,1,0,0,30,31,1
19495.0,81,7,247232,8,6,6,4,5,1,1,2936,0,28,22,0
19496.0,17,0,143791,8,6,3,7,3,3,1,0,0,12,22,0
19497.0,56,0,177271,15,11,6,13,0,1,0,0,0,40,22,1
19498.0,58,8,129786,8,6,6,12,0,1,0,0,0,40,22,0
19499.0,45,0,31339,7,13,6,10,0,1,0,0,0,45,22,1
19500.0,25,0,236267,11,9,6,14,0,1,0,0,0,40,22,0
19501.0,36,0,130620,7,13,6,2,5,4,1,0,0,35,20,1
19502.0,32,0,208180,15,11,6,13,5,1,1,0,0,24,22,1
19503.0,25,0,292058,11,9,3,7,2,1,0,0,0,30,22,0
19504.0,29,8,142712,14,10,6,10,0,1,0,0,0,40,22,1
19505.0,23,0,119665,11,9,3,10,4,1,0,0,0,60,22,0
19506.0,41,0,116825,0,14,6,2,0,1,0,0,0,55,22,1
19507.0,48,3,201177,7,13,6,4,0,3,0,0,0,40,22,1
19508.0,29,0,118337,11,9,6,0,0,1,0,0,0,60,22,0
19509.0,27,5,173800,0,14,3,6,1,4,0,0,0,20,9,0
19510.0,55,0,289257,14,10,6,12,0,1,0,0,0,40,22,0
19511.0,30,0,190912,5,7,6,14,0,4,0,0,1651,40,28,0
19512.0,45,0,140581,14,10,2,7,1,3,1,0,0,40,22,0
19513.0,50,0,174102,11,9,1,12,3,1,0,0,0,40,23,0
19514.0,22,0,316509,11,9,3,12,4,1,0,0,0,50,22,0
19515.0,80,4,20101,11,9,2,7,1,0,1,0,0,32,22,0
19516.0,30,0,187279,11,9,6,14,0,1,0,0,0,44,22,0
19517.0,20,0,259496,14,10,3,5,3,1,1,0,0,20,22,0
19518.0,29,6,181466,11,9,6,5,0,1,0,0,0,35,22,0
19519.0,56,0,178202,14,10,6,9,0,1,0,0,0,40,22,0
19520.0,63,0,188976,7,13,6,10,0,1,0,0,0,40,22,0
19521.0,20,0,203027,11,9,3,14,3,1,0,0,0,40,22,0
19522.0,38,3,142022,11,9,6,10,5,3,1,0,0,40,22,0
19523.0,31,0,119033,11,9,6,12,0,1,0,0,0,40,22,0
19524.0,21,0,216181,14,10,3,5,3,1,0,0,0,35,22,0
19525.0,47,0,178341,8,6,6,9,0,1,0,0,0,46,22,1
19526.0,25,4,244408,7,13,3,13,1,4,1,0,0,40,28,0
19527.0,31,0,198953,14,10,0,10,1,3,1,0,0,38,22,0
19528.0,28,0,173110,11,9,3,4,4,1,1,0,0,40,22,0
19529.0,38,0,66326,11,9,6,0,0,1,0,0,0,99,22,0
19530.0,30,4,181091,7,13,6,1,0,1,0,0,0,40,22,0
19531.0,39,7,135500,11,9,6,4,0,1,0,0,1977,40,22,1
19532.0,27,0,133929,7,13,3,2,1,1,1,0,0,36,39,0
19533.0,26,0,86483,14,10,3,4,4,1,1,0,0,40,22,0
19534.0,47,0,167787,11,9,3,10,2,1,1,0,0,40,22,0
19535.0,27,6,208577,11,9,3,12,4,1,0,0,2258,50,22,0
19536.0,43,0,216697,14,10,6,1,0,2,0,0,0,32,22,0
19537.0,32,4,118457,7,13,3,2,4,1,0,0,0,55,22,0
19538.0,20,0,298635,14,10,3,5,3,4,0,0,0,30,20,0
19539.0,21,4,212780,9,8,3,14,1,3,1,0,0,20,22,0
19540.0,32,0,159187,15,11,3,2,4,1,0,0,0,40,22,0
19541.0,37,0,237995,15,11,1,9,4,3,0,0,0,48,22,0
19542.0,45,0,160724,11,9,6,12,0,4,0,0,0,40,28,0
19543.0,37,7,183800,12,12,6,5,0,1,0,0,1887,40,22,1
19544.0,54,5,185936,4,5,1,6,4,1,1,0,0,15,22,0
19545.0,24,0,161198,7,13,3,2,4,1,0,0,0,25,22,0
19546.0,28,5,113635,5,7,3,6,4,1,0,0,0,30,22,0
19547.0,23,0,214542,14,10,3,8,3,1,0,0,0,40,22,0
19548.0,54,5,172991,11,9,6,6,0,1,0,0,0,40,22,0
19549.0,40,0,203761,11,9,6,9,0,1,0,0,0,40,22,1
19550.0,38,0,161141,14,10,6,12,0,1,0,0,0,48,22,1
19551.0,71,0,180117,8,6,6,9,0,1,0,0,0,40,22,0
19552.0,51,0,317396,14,10,1,10,1,1,1,0,0,40,22,0
19553.0,52,6,237868,14,10,3,10,1,1,0,0,0,5,22,0
19554.0,30,0,323069,7,13,3,5,4,1,1,0,0,40,22,0
19555.0,34,0,181091,11,9,6,12,0,1,0,7688,0,40,22,1
19556.0,38,0,309122,8,6,1,9,4,1,1,0,0,40,22,0
19557.0,43,8,105936,15,11,3,2,4,1,1,13550,0,40,22,1
19558.0,43,0,40024,5,7,3,0,4,1,0,0,0,42,22,0
19559.0,36,8,192443,14,10,3,4,4,3,0,13550,0,40,22,1
19560.0,24,3,184216,14,10,3,10,3,1,1,0,0,40,22,0
19561.0,29,5,256211,1,2,3,6,3,4,0,0,0,40,20,0
19562.0,55,0,205422,8,6,6,7,5,3,1,0,0,40,22,0
19563.0,51,0,22211,0,14,6,2,0,1,0,0,1902,60,22,1
19564.0,43,4,196308,11,9,1,4,1,0,1,0,0,40,22,0
19565.0,28,0,389713,11,9,1,1,4,1,0,0,0,40,22,0
19566.0,54,0,82566,12,12,6,5,0,1,0,0,0,45,22,0
19567.0,47,0,199058,14,10,6,2,0,1,0,0,0,40,22,1
19568.0,47,0,160440,7,13,6,5,0,1,0,0,0,55,22,1
19569.0,47,0,76034,14,10,6,7,0,1,0,0,0,57,22,1
19570.0,38,0,188503,14,10,3,10,1,1,1,6497,0,35,22,0
19571.0,60,6,92845,2,3,6,8,0,1,0,0,0,40,22,0
19572.0,19,0,29083,11,9,3,5,3,0,1,0,0,25,22,0
19573.0,22,0,234474,14,10,3,10,3,3,1,0,0,25,22,0
19574.0,55,4,107308,0,14,6,2,0,1,0,0,0,40,22,1
19575.0,44,0,111891,14,10,0,5,2,3,1,0,0,35,22,0
19576.0,53,6,145419,1,2,6,4,0,1,0,7688,0,67,1,1
19577.0,44,4,193425,0,14,6,2,5,1,1,4386,0,40,22,1
19578.0,28,8,188278,7,13,3,1,4,1,0,0,0,50,22,0
19579.0,30,4,303485,14,10,3,0,1,3,1,0,0,40,22,0
19580.0,39,4,67187,11,9,3,4,3,0,1,0,0,40,22,0
19581.0,43,3,114508,11,9,1,4,1,1,1,0,0,40,22,0
19582.0,24,0,204172,7,13,3,5,2,1,1,0,0,40,22,0
19583.0,27,4,162973,15,11,3,1,4,1,0,0,0,56,22,0
19584.0,64,6,192695,2,3,6,8,0,1,0,0,0,70,30,0
19585.0,41,4,89172,14,10,6,8,0,1,0,0,0,40,22,1
19586.0,28,0,163320,11,9,3,0,3,1,0,0,0,40,22,0
19587.0,61,0,128230,11,9,6,2,0,1,0,0,0,30,22,0
19588.0,27,0,246440,5,7,1,9,1,1,1,0,0,40,22,0
19589.0,49,0,50567,14,10,1,10,4,1,1,0,0,32,22,0
19590.0,20,0,117476,14,10,6,12,0,1,0,0,0,40,22,0
19591.0,41,0,315834,7,13,3,2,4,1,1,0,1876,40,22,0
19592.0,28,4,214881,11,9,6,12,0,1,0,0,0,40,22,0
19593.0,36,0,195516,11,9,1,9,4,1,0,0,0,40,22,0
19594.0,44,6,218653,7,13,1,12,3,1,0,0,0,40,22,0
19595.0,51,0,87205,7,13,6,10,5,1,1,7688,0,20,22,1
19596.0,40,0,164647,14,10,1,2,1,3,1,0,0,38,22,0
19597.0,19,0,129151,11,9,3,12,4,1,1,0,0,40,22,0
19598.0,54,0,319697,14,10,6,2,5,1,1,0,0,40,22,0
19599.0,55,6,193374,11,9,1,12,4,1,0,0,0,40,22,0
19600.0,57,0,167864,15,11,2,2,4,1,1,0,0,40,22,0
19601.0,29,0,197932,14,10,0,3,4,1,1,0,0,30,2,0
19602.0,51,0,102904,11,9,1,5,1,1,1,0,0,43,22,0
19603.0,44,0,216907,11,9,1,7,4,1,0,0,0,37,22,0
19604.0,35,4,331395,15,11,6,1,0,1,0,0,0,42,22,0
19605.0,40,0,171424,11,9,1,0,4,1,0,0,0,40,22,0
19606.0,46,0,35406,6,4,0,7,4,1,1,0,0,32,22,0
19607.0,25,0,238964,14,10,6,12,0,1,0,0,0,60,22,1
19608.0,33,0,213002,7,13,3,2,4,1,0,0,1408,36,22,0
19609.0,32,0,27882,14,10,3,9,2,1,1,0,2205,40,35,0
19610.0,22,0,340543,11,9,3,13,4,1,1,0,0,40,22,0
19611.0,39,0,70240,14,10,6,5,5,4,1,0,0,40,20,0
19612.0,18,6,87169,11,9,3,8,3,4,0,0,0,40,22,0
19613.0,43,0,253759,11,9,1,10,1,3,1,0,0,45,22,0
19614.0,46,0,194431,11,9,3,13,2,1,0,0,0,40,22,0
19615.0,63,0,137843,14,10,6,5,0,1,0,7298,0,48,22,1
19616.0,40,5,170649,14,10,6,6,0,1,0,0,0,8,22,0
19617.0,59,0,182460,7,13,6,4,0,1,0,0,0,60,22,1
19618.0,40,4,26929,0,14,3,2,4,1,1,0,0,40,22,0
19619.0,23,0,399022,11,9,3,7,3,1,0,0,0,35,22,0
19620.0,64,5,50171,11,9,6,6,0,1,0,0,0,10,22,0
19621.0,36,0,218490,15,11,6,5,0,1,0,0,0,60,22,0
19622.0,48,0,164423,11,9,1,9,1,1,1,0,0,40,22,0
19623.0,43,0,124436,14,10,6,2,5,1,1,0,0,40,22,1
19624.0,18,0,60981,8,6,3,7,3,1,1,0,0,30,22,0
19625.0,17,0,70868,5,7,3,12,3,1,0,0,0,16,22,0
19626.0,36,0,150601,10,15,6,2,0,1,0,0,0,50,39,0
19627.0,53,0,228500,11,9,6,9,0,1,0,0,0,40,22,1
19628.0,36,3,76767,14,10,1,4,4,1,1,0,0,39,22,0
19629.0,20,0,218178,11,9,3,14,4,1,0,0,0,40,22,0
19630.0,22,0,615367,7,13,3,5,4,1,1,0,0,60,22,0
19631.0,34,0,150324,7,13,6,2,0,1,0,0,0,40,22,1
19632.0,39,0,51264,5,7,1,7,3,1,0,0,0,40,22,0
19633.0,57,0,197642,14,10,2,7,4,1,1,0,0,40,22,0
19634.0,30,0,229895,8,6,1,7,1,1,1,0,0,40,22,0
19635.0,37,0,167415,10,15,6,2,0,1,0,0,0,60,22,1
19636.0,51,0,166934,11,9,6,9,0,1,0,0,0,40,22,1
19637.0,38,0,305597,11,9,3,0,1,1,0,0,0,40,22,0
19638.0,34,0,301591,11,9,3,4,1,1,1,0,0,35,22,0
19639.0,47,8,229646,11,9,4,10,4,3,1,0,0,40,23,0
19640.0,28,6,51461,11,9,6,8,0,1,0,0,0,40,22,0
19641.0,25,0,206600,8,6,3,7,4,1,0,0,0,24,8,0
19642.0,25,0,176836,14,10,3,4,4,1,1,0,0,60,22,0
19643.0,50,0,204447,0,14,6,4,0,1,0,15024,0,65,22,1
19644.0,50,0,33304,11,9,6,12,0,1,0,0,0,40,22,1
19645.0,43,0,174051,7,13,6,12,0,1,0,0,0,48,22,0
19646.0,27,0,38918,11,9,3,0,4,1,0,0,1876,75,22,0
19647.0,32,0,170017,11,9,6,12,0,1,0,0,0,50,22,0
19648.0,44,0,98466,8,6,3,8,1,1,0,0,0,35,22,0
19649.0,19,0,188864,11,9,3,5,1,3,1,0,0,20,22,0
19650.0,53,7,137815,14,10,2,4,4,1,0,0,0,40,22,1
19651.0,21,0,43475,11,9,3,1,4,1,0,0,0,40,22,0
19652.0,26,0,557236,11,9,3,0,4,1,0,0,0,40,22,0
19653.0,68,0,32779,11,9,6,0,0,1,0,0,419,12,22,0
19654.0,31,0,161765,14,10,6,5,0,1,0,0,2051,57,22,0
19655.0,32,0,207668,7,13,3,4,2,1,0,0,2444,50,22,1
19656.0,33,0,171215,0,14,3,10,3,1,0,0,0,40,22,0
19657.0,49,5,52590,11,9,3,6,4,3,0,0,0,40,22,0
19658.0,24,0,183751,5,7,6,12,0,1,0,0,0,65,22,0
19659.0,30,0,149507,11,9,6,5,0,1,0,0,0,42,22,0
19660.0,49,0,98092,11,9,6,12,0,1,0,0,0,40,22,1
19661.0,18,0,123714,5,7,3,14,4,3,0,0,0,40,22,0
19662.0,30,3,190385,14,10,3,10,4,1,1,0,0,37,22,0
19663.0,51,0,334273,11,9,6,12,0,1,0,0,0,40,22,0
19664.0,52,0,343440,14,10,6,2,0,1,0,0,0,40,22,0
19665.0,52,0,208302,11,9,1,7,2,1,0,0,0,30,22,0
19666.0,23,4,280164,11,9,3,7,3,3,0,0,0,32,22,0
19667.0,23,6,174714,8,6,3,12,4,1,0,0,0,60,22,0
19668.0,36,0,184655,11,9,6,9,0,1,0,0,0,48,22,0
19669.0,19,0,140459,5,7,3,12,2,1,0,0,0,25,22,0
19670.0,53,6,108815,11,9,6,12,0,1,0,0,0,60,22,0
19671.0,17,0,152652,5,7,3,14,3,1,0,0,0,25,22,0
19672.0,69,0,269499,11,9,2,14,4,1,1,0,0,8,22,0
19673.0,46,4,33373,7,13,1,2,1,1,1,0,0,40,22,0
19674.0,33,0,243674,11,9,0,13,4,1,0,0,0,46,22,0
19675.0,40,0,225432,14,10,6,9,0,1,0,0,0,45,22,0
19676.0,56,0,215839,14,10,6,0,0,1,0,0,0,60,39,0
19677.0,29,4,195520,0,14,6,2,0,1,0,0,0,40,22,0
19678.0,41,0,70092,14,10,1,10,1,1,1,0,0,38,22,0
19679.0,22,0,189888,11,9,6,5,0,1,0,0,0,45,22,0
19680.0,28,0,64307,6,4,6,12,0,1,0,0,0,40,22,0
19681.0,31,0,94235,7,13,6,12,0,1,0,0,0,46,22,0
19682.0,35,0,62333,7,13,3,2,4,1,1,0,0,40,22,0
19683.0,38,0,260997,14,10,6,9,0,3,0,0,0,40,22,0
19684.0,17,0,146268,8,6,3,7,3,1,1,0,0,10,22,0
19685.0,39,0,147258,8,6,6,12,0,1,0,0,0,40,22,0
19686.0,27,6,207948,14,10,3,7,4,3,0,0,0,40,22,0
19687.0,50,0,180607,11,9,3,10,3,1,1,0,0,40,22,0
19688.0,56,4,104996,11,9,6,0,0,1,0,0,0,40,22,0
19689.0,80,6,562336,11,9,6,8,0,1,0,0,0,20,22,0
19690.0,38,6,334366,14,10,6,8,5,1,1,0,0,15,22,0
19691.0,52,3,142757,11,9,6,1,0,3,0,0,0,40,22,1
19692.0,26,4,220656,7,13,3,2,3,3,0,0,0,38,3,0
19693.0,43,0,96483,11,9,1,7,3,4,1,0,0,40,17,0
19694.0,45,0,51744,7,13,3,4,4,1,1,0,0,42,22,0
19695.0,41,7,114967,15,11,6,4,0,3,0,0,0,40,22,1
19696.0,30,0,393965,12,12,1,10,4,1,1,0,0,25,22,0
19697.0,24,0,41838,14,10,6,12,0,1,0,2407,0,40,22,0
19698.0,43,4,143046,14,10,1,7,1,1,1,0,0,20,22,0
19699.0,44,0,209174,7,13,6,4,0,1,0,0,0,70,22,1
19700.0,54,0,183248,11,9,1,0,4,3,0,0,0,40,22,0
19701.0,23,0,102942,7,13,3,2,3,1,1,0,2258,40,22,1
19702.0,33,6,427474,11,9,6,5,0,1,0,0,0,60,22,1
19703.0,18,0,338632,5,7,3,7,3,1,0,0,0,16,22,0
19704.0,38,0,89559,14,10,0,2,1,1,1,0,0,40,0,0
19705.0,41,6,32533,15,11,6,8,0,1,0,0,0,45,22,0
19706.0,22,5,255969,9,8,3,6,4,1,0,0,0,48,22,0
19707.0,66,7,112376,6,4,6,12,0,1,0,0,0,40,22,1
19708.0,70,5,346053,11,9,6,6,0,1,0,0,0,40,22,0
19709.0,58,6,147653,8,6,6,12,5,1,1,0,1977,35,39,1
19710.0,60,6,44915,0,14,1,2,1,1,1,0,0,10,22,0
19711.0,24,4,111450,8,6,3,12,1,3,0,0,0,65,33,0
19712.0,61,0,171429,5,7,1,7,1,1,1,0,0,36,22,0
19713.0,35,4,190964,7,13,6,12,0,1,0,0,0,40,22,0
19714.0,19,0,109005,14,10,3,2,3,1,1,0,0,40,22,0
19715.0,52,0,404453,11,9,3,10,1,3,1,0,0,40,22,0
19716.0,38,6,280169,7,13,6,5,0,1,0,7298,0,50,22,1
19717.0,39,6,163204,11,9,6,5,0,1,0,0,0,40,22,0
19718.0,33,6,192256,7,13,6,12,0,1,0,0,0,50,22,0
19719.0,52,0,181755,11,9,1,10,1,1,1,0,0,40,22,0
19720.0,41,0,183105,11,9,0,9,1,1,1,0,0,44,15,0
19721.0,37,0,335168,14,10,6,5,0,1,0,0,0,55,22,0
19722.0,38,4,86643,7,13,6,2,0,1,0,0,0,45,22,1
19723.0,27,0,180262,14,10,3,4,4,1,1,0,0,40,22,0
19724.0,38,0,127865,0,14,3,10,1,1,1,0,0,40,22,0
19725.0,38,6,146042,7,13,6,2,0,4,0,3103,0,60,22,1
19726.0,49,6,102110,11,9,6,13,0,1,0,0,0,30,22,1
19727.0,38,0,152237,7,13,3,5,4,1,0,0,0,45,39,1
19728.0,22,0,202745,11,9,3,9,2,1,0,0,0,55,22,0
19729.0,40,8,199303,12,12,6,2,0,1,0,0,0,40,22,1
19730.0,20,0,266467,11,9,6,12,0,1,0,0,0,40,22,0
19731.0,34,8,345259,13,16,3,2,4,1,1,0,0,99,22,0
19732.0,24,0,204935,0,14,3,10,4,1,0,0,0,56,22,0
19733.0,58,8,244830,7,13,0,2,4,1,0,4787,0,40,22,1
19734.0,24,0,190457,14,10,3,10,3,1,1,0,0,40,22,0
19735.0,43,0,180138,11,9,3,12,4,1,0,0,0,45,22,0
19736.0,38,0,166585,11,9,3,4,3,1,1,0,0,40,22,0
19737.0,42,0,29962,11,9,6,12,0,1,0,0,0,40,22,0
19738.0,27,0,191129,14,10,6,9,0,1,0,0,0,40,22,0
19739.0,18,0,378707,8,6,3,5,3,1,1,0,0,20,22,0
19740.0,37,0,116358,11,9,3,12,2,0,0,27828,0,48,22,1
19741.0,48,0,240629,11,9,1,0,4,1,0,0,0,65,22,0
19742.0,40,0,233320,6,4,0,7,4,1,1,0,0,25,22,0
19743.0,50,7,302708,7,13,6,4,0,4,0,7688,0,50,13,1
19744.0,57,0,29375,11,9,0,5,4,0,1,0,0,35,22,0
19745.0,36,4,137314,14,10,6,1,0,1,0,0,0,60,22,1
19746.0,41,0,140886,11,9,6,8,0,1,0,0,0,40,22,0
19747.0,90,0,226968,6,4,6,9,0,1,0,0,0,40,22,0
19748.0,66,0,151793,6,4,2,7,4,3,1,0,0,10,22,0
19749.0,34,6,56460,11,9,6,8,5,1,1,0,2179,12,22,0
19750.0,23,0,72887,11,9,3,12,3,4,0,0,0,1,28,0
19751.0,35,0,261646,11,9,6,1,0,1,0,0,0,55,22,0
19752.0,32,0,178615,11,9,6,12,0,1,0,2407,0,40,22,0
19753.0,33,0,295589,7,13,3,2,4,3,0,0,0,50,22,1
19754.0,32,7,377836,15,11,6,4,0,1,0,0,0,40,22,0
19755.0,31,0,56510,14,10,6,12,0,4,0,0,0,40,22,0
19756.0,32,6,337696,14,10,6,5,0,1,0,0,0,50,22,0
19757.0,40,0,183765,11,9,6,7,0,1,0,0,0,40,22,0
19758.0,27,6,107846,11,9,3,1,4,1,0,0,0,30,22,0
19759.0,34,4,22641,11,9,3,1,4,0,0,0,0,40,22,0
19760.0,35,0,204590,15,11,6,7,5,3,1,0,0,40,22,1
19761.0,29,0,114801,14,10,6,4,0,1,0,0,0,40,22,0
19762.0,41,0,190591,11,9,0,7,1,3,1,0,0,20,22,0
19763.0,33,3,220066,13,16,6,2,5,1,1,0,0,48,22,1
19764.0,22,5,228480,11,9,6,6,3,1,1,0,0,20,22,0
19765.0,52,0,128378,7,13,6,2,0,1,0,0,0,40,22,1
19766.0,20,0,157595,11,9,6,12,0,1,0,0,0,40,22,0
19767.0,18,4,152171,5,7,3,1,3,1,0,0,0,10,22,0
19768.0,63,0,339755,7,13,6,2,0,1,0,0,0,50,39,1
19769.0,49,0,240841,6,4,1,7,1,1,1,0,0,35,22,0
19770.0,58,0,94345,11,9,6,5,0,1,0,0,0,40,22,0
19771.0,23,6,289116,11,9,1,7,1,1,1,0,0,50,22,0
19772.0,59,0,176647,11,9,6,12,0,1,0,0,0,40,22,1
19773.0,49,6,79627,14,10,6,4,0,1,0,0,0,40,22,0
19774.0,23,4,210781,7,13,3,2,3,1,1,0,0,15,22,0
19775.0,17,5,161981,8,6,3,6,3,1,0,0,0,40,22,0
19776.0,20,0,493443,5,7,3,14,4,1,0,0,0,40,22,0
19777.0,36,0,86459,15,11,6,4,0,1,0,0,1887,50,22,1
19778.0,64,0,312242,14,10,2,4,4,1,1,0,0,3,22,0
19779.0,34,0,185408,14,10,3,4,4,1,1,0,0,40,22,0
19780.0,63,0,101077,12,12,4,10,2,1,1,0,0,35,22,0
19781.0,51,0,147200,11,9,3,10,4,3,1,0,0,40,22,0
19782.0,40,3,166327,14,10,1,10,4,3,1,0,0,35,22,0
19783.0,55,0,178644,4,5,6,12,0,1,0,0,0,55,22,0
19784.0,35,0,126675,11,9,1,12,4,1,0,0,0,46,39,0
